City,State,day_number,day_of_week,hour_of_day,total_incidents,total_victims
CABIN JOHN,MD,5,Thursday,0,8,8.0
CABIN JOHN,MD,5,Thursday,1,1,1.0
CABIN JOHN,MD,5,Thursday,2,1,1.0
CABIN JOHN,MD,5,Thursday,3,1,1.0
CABIN JOHN,MD,5,Thursday,5,1,1.0
CABIN JOHN,MD,5,Thursday,6,2,2.0
CABIN JOHN,MD,5,Thursday,8,3,3.0
CABIN JOHN,MD,5,Thursday,9,4,4.0
CABIN JOHN,MD,5,Thursday,10,3,3.0
CABIN JOHN,MD,5,Thursday,11,3,3.0
CABIN JOHN,MD,5,Thursday,12,1,1.0
CABIN JOHN,MD,5,Thursday,13,2,2.0
CABIN JOHN,MD,5,Thursday,14,2,2.0
CABIN JOHN,MD,5,Thursday,15,2,2.0
CABIN JOHN,MD,5,Thursday,16,3,3.0
CABIN JOHN,MD,5,Thursday,17,1,1.0
CABIN JOHN,MD,5,Thursday,18,4,4.0
CABIN JOHN,MD,5,Thursday,19,4,4.0
CABIN JOHN,MD,5,Thursday,20,3,3.0
CABIN JOHN,MD,5,Thursday,21,4,4.0
CABIN JOHN,MD,5,Thursday,22,2,2.0
CABIN JOHN,MD,5,Thursday,23,1,1.0
CABIN JOHN,MD,6,Friday,0,4,4.0
CABIN JOHN,MD,6,Friday,8,2,2.0
CABIN JOHN,MD,6,Friday,9,2,2.0
CABIN JOHN,MD,6,Friday,11,3,4.0
CABIN JOHN,MD,6,Friday,12,2,2.0
CABIN JOHN,MD,6,Friday,13,3,3.0
CABIN JOHN,MD,6,Friday,14,1,1.0
CABIN JOHN,MD,6,Friday,15,2,2.0
CABIN JOHN,MD,6,Friday,16,2,2.0
CABIN JOHN,MD,6,Friday,17,2,2.0
CABIN JOHN,MD,6,Friday,18,3,3.0
CABIN JOHN,MD,6,Friday,20,2,2.0
CABIN JOHN,MD,6,Friday,21,1,1.0
CABIN JOHN,MD,6,Friday,22,2,2.0
CABIN JOHN,MD,6,Friday,23,3,3.0
CABIN JOHN,MD,7,Saturday,0,1,1.0
CABIN JOHN,MD,7,Saturday,2,1,1.0
CABIN JOHN,MD,7,Saturday,3,1,1.0
CABIN JOHN,MD,7,Saturday,8,1,1.0
CABIN JOHN,MD,7,Saturday,9,2,2.0
CABIN JOHN,MD,7,Saturday,10,2,2.0
CABIN JOHN,MD,7,Saturday,11,4,5.0
CABIN JOHN,MD,7,Saturday,12,5,5.0
CABIN JOHN,MD,7,Saturday,13,1,1.0
CABIN JOHN,MD,7,Saturday,14,1,1.0
CABIN JOHN,MD,7,Saturday,15,1,1.0
CABIN JOHN,MD,7,Saturday,16,4,4.0
CABIN JOHN,MD,7,Saturday,17,1,1.0
CABIN JOHN,MD,7,Saturday,18,2,2.0
CABIN JOHN,MD,7,Saturday,19,4,4.0
CABIN JOHN,MD,7,Saturday,21,2,2.0
CABIN JOHN,MD,7,Saturday,22,2,2.0
CABIN JOHN,MD,7,Saturday,23,1,1.0
CHEVY CHASE,MD,1,Sunday,0,92,93.0
CHEVY CHASE,MD,1,Sunday,1,23,23.0
CHEVY CHASE,MD,1,Sunday,2,22,22.0
CHEVY CHASE,MD,1,Sunday,3,21,22.0
CHEVY CHASE,MD,1,Sunday,4,16,16.0
CHEVY CHASE,MD,1,Sunday,5,11,11.0
CHEVY CHASE,MD,1,Sunday,6,16,16.0
CHEVY CHASE,MD,1,Sunday,7,12,12.0
CHEVY CHASE,MD,1,Sunday,8,29,29.0
CHEVY CHASE,MD,1,Sunday,9,37,37.0
CHEVY CHASE,MD,1,Sunday,10,41,41.0
CHEVY CHASE,MD,1,Sunday,11,46,47.0
CHEVY CHASE,MD,1,Sunday,12,76,76.0
CHEVY CHASE,MD,1,Sunday,13,51,51.0
CHEVY CHASE,MD,1,Sunday,14,50,50.0
CHEVY CHASE,MD,1,Sunday,15,75,75.0
CHEVY CHASE,MD,1,Sunday,16,75,75.0
CHEVY CHASE,MD,1,Sunday,17,63,64.0
CHEVY CHASE,MD,1,Sunday,18,79,79.0
CHEVY CHASE,MD,1,Sunday,19,60,61.0
CHEVY CHASE,MD,1,Sunday,20,48,50.0
CHEVY CHASE,MD,1,Sunday,21,42,42.0
CHEVY CHASE,MD,1,Sunday,22,45,46.0
CHEVY CHASE,MD,1,Sunday,23,27,27.0
CHEVY CHASE,MD,2,Monday,0,93,96.0
CHEVY CHASE,MD,2,Monday,1,22,22.0
CHEVY CHASE,MD,2,Monday,2,18,18.0
CHEVY CHASE,MD,2,Monday,3,12,12.0
CHEVY CHASE,MD,2,Monday,4,12,12.0
CHEVY CHASE,MD,2,Monday,5,14,14.0
CHEVY CHASE,MD,2,Monday,6,19,19.0
CHEVY CHASE,MD,2,Monday,7,32,32.0
CHEVY CHASE,MD,2,Monday,8,53,53.0
CHEVY CHASE,MD,2,Monday,9,63,64.0
CHEVY CHASE,MD,2,Monday,10,66,66.0
CHEVY CHASE,MD,2,Monday,11,87,88.0
CHEVY CHASE,MD,2,Monday,12,132,134.0
CHEVY CHASE,MD,2,Monday,13,80,80.0
CHEVY CHASE,MD,2,Monday,14,83,85.0
CHEVY CHASE,MD,2,Monday,15,102,102.0
CHEVY CHASE,MD,2,Monday,16,81,82.0
CHEVY CHASE,MD,2,Monday,17,99,99.0
CHEVY CHASE,MD,2,Monday,18,82,82.0
CHEVY CHASE,MD,2,Monday,19,77,77.0
CHEVY CHASE,MD,2,Monday,20,50,50.0
CHEVY CHASE,MD,2,Monday,21,52,52.0
CHEVY CHASE,MD,2,Monday,22,39,39.0
CHEVY CHASE,MD,2,Monday,23,35,35.0
CHEVY CHASE,MD,3,Tuesday,0,99,99.0
CHEVY CHASE,MD,3,Tuesday,1,13,13.0
CHEVY CHASE,MD,3,Tuesday,2,13,14.0
CHEVY CHASE,MD,3,Tuesday,3,16,16.0
CHEVY CHASE,MD,3,Tuesday,4,13,13.0
CHEVY CHASE,MD,3,Tuesday,5,16,16.0
CHEVY CHASE,MD,3,Tuesday,6,17,17.0
CHEVY CHASE,MD,3,Tuesday,7,26,26.0
CHEVY CHASE,MD,3,Tuesday,8,49,49.0
CHEVY CHASE,MD,3,Tuesday,9,69,69.0
CHEVY CHASE,MD,3,Tuesday,10,59,60.0
CHEVY CHASE,MD,3,Tuesday,11,95,96.0
CHEVY CHASE,MD,3,Tuesday,12,103,104.0
CHEVY CHASE,MD,3,Tuesday,13,87,88.0
CHEVY CHASE,MD,3,Tuesday,14,93,94.0
CHEVY CHASE,MD,3,Tuesday,15,91,91.0
CHEVY CHASE,MD,3,Tuesday,16,97,98.0
CHEVY CHASE,MD,3,Tuesday,17,106,106.0
CHEVY CHASE,MD,3,Tuesday,18,84,85.0
CHEVY CHASE,MD,3,Tuesday,19,83,84.0
CHEVY CHASE,MD,3,Tuesday,20,71,71.0
CHEVY CHASE,MD,3,Tuesday,21,58,58.0
CHEVY CHASE,MD,3,Tuesday,22,44,45.0
CHEVY CHASE,MD,3,Tuesday,23,41,42.0
CHEVY CHASE,MD,4,Wednesday,0,108,108.0
CHEVY CHASE,MD,4,Wednesday,1,15,15.0
CHEVY CHASE,MD,4,Wednesday,2,15,15.0
CHEVY CHASE,MD,4,Wednesday,3,11,11.0
CHEVY CHASE,MD,4,Wednesday,4,7,7.0
CHEVY CHASE,MD,4,Wednesday,5,10,10.0
CHEVY CHASE,MD,4,Wednesday,6,13,13.0
CHEVY CHASE,MD,4,Wednesday,7,23,24.0
CHEVY CHASE,MD,4,Wednesday,8,49,49.0
CHEVY CHASE,MD,4,Wednesday,9,67,67.0
CHEVY CHASE,MD,4,Wednesday,10,80,82.0
CHEVY CHASE,MD,4,Wednesday,11,74,75.0
CHEVY CHASE,MD,4,Wednesday,12,106,106.0
CHEVY CHASE,MD,4,Wednesday,13,88,88.0
CHEVY CHASE,MD,4,Wednesday,14,84,85.0
CHEVY CHASE,MD,4,Wednesday,15,92,95.0
CHEVY CHASE,MD,4,Wednesday,16,103,103.0
CHEVY CHASE,MD,4,Wednesday,17,98,98.0
CHEVY CHASE,MD,4,Wednesday,18,79,80.0
CHEVY CHASE,MD,4,Wednesday,19,82,82.0
CHEVY CHASE,MD,4,Wednesday,20,65,65.0
CHEVY CHASE,MD,4,Wednesday,21,68,68.0
CHEVY CHASE,MD,4,Wednesday,22,55,55.0
CHEVY CHASE,MD,4,Wednesday,23,32,32.0
CHEVY CHASE,MD,5,Thursday,0,82,82.0
CHEVY CHASE,MD,5,Thursday,1,14,14.0
CHEVY CHASE,MD,5,Thursday,2,13,13.0
CHEVY CHASE,MD,5,Thursday,3,11,11.0
CHEVY CHASE,MD,5,Thursday,4,7,7.0
CHEVY CHASE,MD,5,Thursday,5,11,11.0
CHEVY CHASE,MD,5,Thursday,6,19,19.0
CHEVY CHASE,MD,5,Thursday,7,32,32.0
CHEVY CHASE,MD,5,Thursday,8,43,43.0
CHEVY CHASE,MD,5,Thursday,9,65,65.0
CHEVY CHASE,MD,5,Thursday,10,69,71.0
CHEVY CHASE,MD,5,Thursday,11,67,67.0
CHEVY CHASE,MD,5,Thursday,12,116,117.0
CHEVY CHASE,MD,5,Thursday,13,103,103.0
CHEVY CHASE,MD,5,Thursday,14,92,93.0
CHEVY CHASE,MD,5,Thursday,15,107,108.0
CHEVY CHASE,MD,5,Thursday,16,103,103.0
CHEVY CHASE,MD,5,Thursday,17,72,72.0
CHEVY CHASE,MD,5,Thursday,18,85,85.0
CHEVY CHASE,MD,5,Thursday,19,81,81.0
CHEVY CHASE,MD,5,Thursday,20,76,77.0
CHEVY CHASE,MD,5,Thursday,21,74,75.0
CHEVY CHASE,MD,5,Thursday,22,57,57.0
CHEVY CHASE,MD,5,Thursday,23,42,42.0
CHEVY CHASE,MD,6,Friday,0,92,92.0
CHEVY CHASE,MD,6,Friday,1,15,16.0
CHEVY CHASE,MD,6,Friday,2,17,17.0
CHEVY CHASE,MD,6,Friday,3,17,17.0
CHEVY CHASE,MD,6,Friday,4,25,25.0
CHEVY CHASE,MD,6,Friday,5,10,10.0
CHEVY CHASE,MD,6,Friday,6,16,16.0
CHEVY CHASE,MD,6,Friday,7,24,24.0
CHEVY CHASE,MD,6,Friday,8,61,61.0
CHEVY CHASE,MD,6,Friday,9,65,65.0
CHEVY CHASE,MD,6,Friday,10,87,87.0
CHEVY CHASE,MD,6,Friday,11,90,90.0
CHEVY CHASE,MD,6,Friday,12,129,129.0
CHEVY CHASE,MD,6,Friday,13,79,79.0
CHEVY CHASE,MD,6,Friday,14,73,74.0
CHEVY CHASE,MD,6,Friday,15,110,110.0
CHEVY CHASE,MD,6,Friday,16,88,92.0
CHEVY CHASE,MD,6,Friday,17,89,90.0
CHEVY CHASE,MD,6,Friday,18,89,92.0
CHEVY CHASE,MD,6,Friday,19,71,71.0
CHEVY CHASE,MD,6,Friday,20,46,46.0
CHEVY CHASE,MD,6,Friday,21,59,59.0
CHEVY CHASE,MD,6,Friday,22,64,64.0
CHEVY CHASE,MD,6,Friday,23,46,48.0
CHEVY CHASE,MD,7,Saturday,0,109,109.0
CHEVY CHASE,MD,7,Saturday,1,27,27.0
CHEVY CHASE,MD,7,Saturday,2,27,27.0
CHEVY CHASE,MD,7,Saturday,3,14,14.0
CHEVY CHASE,MD,7,Saturday,4,14,14.0
CHEVY CHASE,MD,7,Saturday,5,14,14.0
CHEVY CHASE,MD,7,Saturday,6,12,12.0
CHEVY CHASE,MD,7,Saturday,7,13,13.0
CHEVY CHASE,MD,7,Saturday,8,36,37.0
CHEVY CHASE,MD,7,Saturday,9,48,48.0
CHEVY CHASE,MD,7,Saturday,10,51,51.0
CHEVY CHASE,MD,7,Saturday,11,65,65.0
CHEVY CHASE,MD,7,Saturday,12,76,76.0
CHEVY CHASE,MD,7,Saturday,13,83,85.0
CHEVY CHASE,MD,7,Saturday,14,55,55.0
CHEVY CHASE,MD,7,Saturday,15,79,79.0
CHEVY CHASE,MD,7,Saturday,16,58,59.0
CHEVY CHASE,MD,7,Saturday,17,69,69.0
CHEVY CHASE,MD,7,Saturday,18,55,57.0
CHEVY CHASE,MD,7,Saturday,19,59,59.0
CHEVY CHASE,MD,7,Saturday,20,54,56.0
CHEVY CHASE,MD,7,Saturday,21,49,49.0
CHEVY CHASE,MD,7,Saturday,22,44,44.0
CHEVY CHASE,MD,7,Saturday,23,29,30.0
CLARKSBURG,MD,1,Sunday,0,61,62.0
CLARKSBURG,MD,1,Sunday,1,13,13.0
CLARKSBURG,MD,1,Sunday,2,15,18.0
CLARKSBURG,MD,1,Sunday,3,8,8.0
CLARKSBURG,MD,1,Sunday,4,7,7.0
CLARKSBURG,MD,1,Sunday,5,8,8.0
CLARKSBURG,MD,1,Sunday,6,11,11.0
CLARKSBURG,MD,1,Sunday,7,15,15.0
CLARKSBURG,MD,1,Sunday,8,13,13.0
CLARKSBURG,MD,1,Sunday,9,20,20.0
CLARKSBURG,MD,1,Sunday,10,24,25.0
CLARKSBURG,MD,1,Sunday,11,18,18.0
CLARKSBURG,MD,1,Sunday,12,48,53.0
CLARKSBURG,MD,1,Sunday,13,59,60.0
CLARKSBURG,MD,1,Sunday,14,46,46.0
CLARKSBURG,MD,1,Sunday,15,63,69.0
CLARKSBURG,MD,1,Sunday,16,55,55.0
CLARKSBURG,MD,1,Sunday,17,57,58.0
CLARKSBURG,MD,1,Sunday,18,66,66.0
CLARKSBURG,MD,1,Sunday,19,43,44.0
CLARKSBURG,MD,1,Sunday,20,28,29.0
CLARKSBURG,MD,1,Sunday,21,28,28.0
CLARKSBURG,MD,1,Sunday,22,32,32.0
CLARKSBURG,MD,1,Sunday,23,18,18.0
CLARKSBURG,MD,2,Monday,0,80,80.0
CLARKSBURG,MD,2,Monday,1,12,13.0
CLARKSBURG,MD,2,Monday,2,13,13.0
CLARKSBURG,MD,2,Monday,3,8,8.0
CLARKSBURG,MD,2,Monday,4,6,6.0
CLARKSBURG,MD,2,Monday,5,8,8.0
CLARKSBURG,MD,2,Monday,6,12,12.0
CLARKSBURG,MD,2,Monday,7,24,26.0
CLARKSBURG,MD,2,Monday,8,44,45.0
CLARKSBURG,MD,2,Monday,9,40,40.0
CLARKSBURG,MD,2,Monday,10,54,55.0
CLARKSBURG,MD,2,Monday,11,66,66.0
CLARKSBURG,MD,2,Monday,12,73,74.0
CLARKSBURG,MD,2,Monday,13,59,59.0
CLARKSBURG,MD,2,Monday,14,52,54.0
CLARKSBURG,MD,2,Monday,15,61,61.0
CLARKSBURG,MD,2,Monday,16,51,53.0
CLARKSBURG,MD,2,Monday,17,56,57.0
CLARKSBURG,MD,2,Monday,18,59,59.0
CLARKSBURG,MD,2,Monday,19,51,52.0
CLARKSBURG,MD,2,Monday,20,48,48.0
CLARKSBURG,MD,2,Monday,21,51,53.0
CLARKSBURG,MD,2,Monday,22,28,30.0
CLARKSBURG,MD,2,Monday,23,30,33.0
CLARKSBURG,MD,3,Tuesday,0,76,76.0
CLARKSBURG,MD,3,Tuesday,1,6,6.0
CLARKSBURG,MD,3,Tuesday,2,5,5.0
CLARKSBURG,MD,3,Tuesday,3,3,3.0
CLARKSBURG,MD,3,Tuesday,4,4,4.0
CLARKSBURG,MD,3,Tuesday,5,4,5.0
CLARKSBURG,MD,3,Tuesday,6,10,10.0
CLARKSBURG,MD,3,Tuesday,7,34,35.0
CLARKSBURG,MD,3,Tuesday,8,63,64.0
CLARKSBURG,MD,3,Tuesday,9,49,50.0
CLARKSBURG,MD,3,Tuesday,10,58,59.0
CLARKSBURG,MD,3,Tuesday,11,60,62.0
CLARKSBURG,MD,3,Tuesday,12,83,89.0
CLARKSBURG,MD,3,Tuesday,13,60,62.0
CLARKSBURG,MD,3,Tuesday,14,59,60.0
CLARKSBURG,MD,3,Tuesday,15,67,68.0
CLARKSBURG,MD,3,Tuesday,16,66,66.0
CLARKSBURG,MD,3,Tuesday,17,58,58.0
CLARKSBURG,MD,3,Tuesday,18,58,60.0
CLARKSBURG,MD,3,Tuesday,19,50,51.0
CLARKSBURG,MD,3,Tuesday,20,47,50.0
CLARKSBURG,MD,3,Tuesday,21,43,46.0
CLARKSBURG,MD,3,Tuesday,22,33,34.0
CLARKSBURG,MD,3,Tuesday,23,28,29.0
CLARKSBURG,MD,4,Wednesday,0,79,79.0
CLARKSBURG,MD,4,Wednesday,1,12,12.0
CLARKSBURG,MD,4,Wednesday,2,7,7.0
CLARKSBURG,MD,4,Wednesday,3,10,10.0
CLARKSBURG,MD,4,Wednesday,4,6,6.0
CLARKSBURG,MD,4,Wednesday,5,6,6.0
CLARKSBURG,MD,4,Wednesday,6,15,16.0
CLARKSBURG,MD,4,Wednesday,7,23,23.0
CLARKSBURG,MD,4,Wednesday,8,46,47.0
CLARKSBURG,MD,4,Wednesday,9,53,54.0
CLARKSBURG,MD,4,Wednesday,10,43,44.0
CLARKSBURG,MD,4,Wednesday,11,66,68.0
CLARKSBURG,MD,4,Wednesday,12,89,92.0
CLARKSBURG,MD,4,Wednesday,13,72,76.0
CLARKSBURG,MD,4,Wednesday,14,56,57.0
CLARKSBURG,MD,4,Wednesday,15,55,60.0
CLARKSBURG,MD,4,Wednesday,16,68,68.0
CLARKSBURG,MD,4,Wednesday,17,69,69.0
CLARKSBURG,MD,4,Wednesday,18,53,53.0
CLARKSBURG,MD,4,Wednesday,19,57,57.0
CLARKSBURG,MD,4,Wednesday,20,41,43.0
CLARKSBURG,MD,4,Wednesday,21,34,36.0
CLARKSBURG,MD,4,Wednesday,22,31,31.0
CLARKSBURG,MD,4,Wednesday,23,30,33.0
CLARKSBURG,MD,5,Thursday,0,83,84.0
CLARKSBURG,MD,5,Thursday,1,11,12.0
CLARKSBURG,MD,5,Thursday,2,10,10.0
CLARKSBURG,MD,5,Thursday,3,14,14.0
CLARKSBURG,MD,5,Thursday,4,8,8.0
CLARKSBURG,MD,5,Thursday,5,6,6.0
CLARKSBURG,MD,5,Thursday,6,9,9.0
CLARKSBURG,MD,5,Thursday,7,28,28.0
CLARKSBURG,MD,5,Thursday,8,36,39.0
CLARKSBURG,MD,5,Thursday,9,52,52.0
CLARKSBURG,MD,5,Thursday,10,35,35.0
CLARKSBURG,MD,5,Thursday,11,60,67.0
CLARKSBURG,MD,5,Thursday,12,69,71.0
CLARKSBURG,MD,5,Thursday,13,54,55.0
CLARKSBURG,MD,5,Thursday,14,54,55.0
CLARKSBURG,MD,5,Thursday,15,58,59.0
CLARKSBURG,MD,5,Thursday,16,68,70.0
CLARKSBURG,MD,5,Thursday,17,58,58.0
CLARKSBURG,MD,5,Thursday,18,54,56.0
CLARKSBURG,MD,5,Thursday,19,46,46.0
CLARKSBURG,MD,5,Thursday,20,40,41.0
CLARKSBURG,MD,5,Thursday,21,44,48.0
CLARKSBURG,MD,5,Thursday,22,33,33.0
CLARKSBURG,MD,5,Thursday,23,19,19.0
CLARKSBURG,MD,6,Friday,0,80,80.0
CLARKSBURG,MD,6,Friday,1,13,14.0
CLARKSBURG,MD,6,Friday,2,10,10.0
CLARKSBURG,MD,6,Friday,3,10,10.0
CLARKSBURG,MD,6,Friday,4,10,10.0
CLARKSBURG,MD,6,Friday,5,6,6.0
CLARKSBURG,MD,6,Friday,6,19,19.0
CLARKSBURG,MD,6,Friday,7,24,25.0
CLARKSBURG,MD,6,Friday,8,35,35.0
CLARKSBURG,MD,6,Friday,9,52,53.0
CLARKSBURG,MD,6,Friday,10,44,44.0
CLARKSBURG,MD,6,Friday,11,57,58.0
CLARKSBURG,MD,6,Friday,12,85,85.0
CLARKSBURG,MD,6,Friday,13,55,58.0
CLARKSBURG,MD,6,Friday,14,69,70.0
CLARKSBURG,MD,6,Friday,15,83,83.0
CLARKSBURG,MD,6,Friday,16,72,73.0
CLARKSBURG,MD,6,Friday,17,80,82.0
CLARKSBURG,MD,6,Friday,18,53,55.0
CLARKSBURG,MD,6,Friday,19,56,60.0
CLARKSBURG,MD,6,Friday,20,54,54.0
CLARKSBURG,MD,6,Friday,21,37,37.0
CLARKSBURG,MD,6,Friday,22,40,48.0
CLARKSBURG,MD,6,Friday,23,35,35.0
CLARKSBURG,MD,7,Saturday,0,81,82.0
CLARKSBURG,MD,7,Saturday,1,18,18.0
CLARKSBURG,MD,7,Saturday,2,18,18.0
CLARKSBURG,MD,7,Saturday,3,14,14.0
CLARKSBURG,MD,7,Saturday,4,6,6.0
CLARKSBURG,MD,7,Saturday,5,5,5.0
CLARKSBURG,MD,7,Saturday,6,8,8.0
CLARKSBURG,MD,7,Saturday,7,11,12.0
CLARKSBURG,MD,7,Saturday,8,15,17.0
CLARKSBURG,MD,7,Saturday,9,25,25.0
CLARKSBURG,MD,7,Saturday,10,25,27.0
CLARKSBURG,MD,7,Saturday,11,37,37.0
CLARKSBURG,MD,7,Saturday,12,58,60.0
CLARKSBURG,MD,7,Saturday,13,50,52.0
CLARKSBURG,MD,7,Saturday,14,38,38.0
CLARKSBURG,MD,7,Saturday,15,59,59.0
CLARKSBURG,MD,7,Saturday,16,68,72.0
CLARKSBURG,MD,7,Saturday,17,82,84.0
CLARKSBURG,MD,7,Saturday,18,73,73.0
CLARKSBURG,MD,7,Saturday,19,54,56.0
CLARKSBURG,MD,7,Saturday,20,62,62.0
CLARKSBURG,MD,7,Saturday,21,29,32.0
CLARKSBURG,MD,7,Saturday,22,35,38.0
CLARKSBURG,MD,7,Saturday,23,30,30.0
DAMASCUS,MD,1,Sunday,0,43,44.0
DAMASCUS,MD,1,Sunday,1,15,16.0
DAMASCUS,MD,1,Sunday,2,14,15.0
DAMASCUS,MD,1,Sunday,3,20,21.0
DAMASCUS,MD,1,Sunday,4,9,9.0
DAMASCUS,MD,1,Sunday,5,8,8.0
DAMASCUS,MD,1,Sunday,6,2,2.0
DAMASCUS,MD,1,Sunday,7,10,10.0
DAMASCUS,MD,1,Sunday,8,9,10.0
DAMASCUS,MD,1,Sunday,9,17,18.0
DAMASCUS,MD,1,Sunday,10,11,11.0
DAMASCUS,MD,1,Sunday,11,20,22.0
DAMASCUS,MD,1,Sunday,12,31,31.0
DAMASCUS,MD,1,Sunday,13,19,20.0
DAMASCUS,MD,1,Sunday,14,17,18.0
DAMASCUS,MD,1,Sunday,15,24,24.0
DAMASCUS,MD,1,Sunday,16,20,20.0
DAMASCUS,MD,1,Sunday,17,22,22.0
DAMASCUS,MD,1,Sunday,18,21,22.0
DAMASCUS,MD,1,Sunday,19,25,26.0
DAMASCUS,MD,1,Sunday,20,27,27.0
DAMASCUS,MD,1,Sunday,21,21,21.0
DAMASCUS,MD,1,Sunday,22,24,24.0
DAMASCUS,MD,1,Sunday,23,21,22.0
DAMASCUS,MD,2,Monday,0,42,42.0
DAMASCUS,MD,2,Monday,1,8,9.0
DAMASCUS,MD,2,Monday,2,9,9.0
DAMASCUS,MD,2,Monday,3,9,9.0
DAMASCUS,MD,2,Monday,4,6,6.0
DAMASCUS,MD,2,Monday,5,3,3.0
DAMASCUS,MD,2,Monday,6,5,5.0
DAMASCUS,MD,2,Monday,7,10,17.0
DAMASCUS,MD,2,Monday,8,29,31.0
DAMASCUS,MD,2,Monday,9,24,24.0
DAMASCUS,MD,2,Monday,10,29,29.0
DAMASCUS,MD,2,Monday,11,38,40.0
DAMASCUS,MD,2,Monday,12,44,44.0
DAMASCUS,MD,2,Monday,13,27,27.0
DAMASCUS,MD,2,Monday,14,26,27.0
DAMASCUS,MD,2,Monday,15,38,38.0
DAMASCUS,MD,2,Monday,16,20,20.0
DAMASCUS,MD,2,Monday,17,19,19.0
DAMASCUS,MD,2,Monday,18,23,24.0
DAMASCUS,MD,2,Monday,19,21,23.0
DAMASCUS,MD,2,Monday,20,22,24.0
DAMASCUS,MD,2,Monday,21,27,27.0
DAMASCUS,MD,2,Monday,22,15,17.0
DAMASCUS,MD,2,Monday,23,21,22.0
DAMASCUS,MD,3,Tuesday,0,39,40.0
DAMASCUS,MD,3,Tuesday,1,9,9.0
DAMASCUS,MD,3,Tuesday,2,3,4.0
DAMASCUS,MD,3,Tuesday,3,9,9.0
DAMASCUS,MD,3,Tuesday,4,3,3.0
DAMASCUS,MD,3,Tuesday,5,3,3.0
DAMASCUS,MD,3,Tuesday,6,6,6.0
DAMASCUS,MD,3,Tuesday,7,13,14.0
DAMASCUS,MD,3,Tuesday,8,21,22.0
DAMASCUS,MD,3,Tuesday,9,33,36.0
DAMASCUS,MD,3,Tuesday,10,29,31.0
DAMASCUS,MD,3,Tuesday,11,34,35.0
DAMASCUS,MD,3,Tuesday,12,49,49.0
DAMASCUS,MD,3,Tuesday,13,27,33.0
DAMASCUS,MD,3,Tuesday,14,25,25.0
DAMASCUS,MD,3,Tuesday,15,24,24.0
DAMASCUS,MD,3,Tuesday,16,30,30.0
DAMASCUS,MD,3,Tuesday,17,32,36.0
DAMASCUS,MD,3,Tuesday,18,25,25.0
DAMASCUS,MD,3,Tuesday,19,33,35.0
DAMASCUS,MD,3,Tuesday,20,31,31.0
DAMASCUS,MD,3,Tuesday,21,26,27.0
DAMASCUS,MD,3,Tuesday,22,24,24.0
DAMASCUS,MD,3,Tuesday,23,17,17.0
DAMASCUS,MD,4,Wednesday,0,51,51.0
DAMASCUS,MD,4,Wednesday,1,10,10.0
DAMASCUS,MD,4,Wednesday,2,9,9.0
DAMASCUS,MD,4,Wednesday,3,7,9.0
DAMASCUS,MD,4,Wednesday,4,2,2.0
DAMASCUS,MD,4,Wednesday,5,5,5.0
DAMASCUS,MD,4,Wednesday,6,8,9.0
DAMASCUS,MD,4,Wednesday,7,14,14.0
DAMASCUS,MD,4,Wednesday,8,27,30.0
DAMASCUS,MD,4,Wednesday,9,22,23.0
DAMASCUS,MD,4,Wednesday,10,31,31.0
DAMASCUS,MD,4,Wednesday,11,24,26.0
DAMASCUS,MD,4,Wednesday,12,41,43.0
DAMASCUS,MD,4,Wednesday,13,24,24.0
DAMASCUS,MD,4,Wednesday,14,19,23.0
DAMASCUS,MD,4,Wednesday,15,37,37.0
DAMASCUS,MD,4,Wednesday,16,29,32.0
DAMASCUS,MD,4,Wednesday,17,34,34.0
DAMASCUS,MD,4,Wednesday,18,32,32.0
DAMASCUS,MD,4,Wednesday,19,19,19.0
DAMASCUS,MD,4,Wednesday,20,28,29.0
DAMASCUS,MD,4,Wednesday,21,36,36.0
DAMASCUS,MD,4,Wednesday,22,24,25.0
DAMASCUS,MD,4,Wednesday,23,20,21.0
DAMASCUS,MD,5,Thursday,0,44,44.0
DAMASCUS,MD,5,Thursday,1,7,7.0
DAMASCUS,MD,5,Thursday,2,13,13.0
DAMASCUS,MD,5,Thursday,3,5,5.0
DAMASCUS,MD,5,Thursday,4,2,2.0
DAMASCUS,MD,5,Thursday,5,3,4.0
DAMASCUS,MD,5,Thursday,6,9,9.0
DAMASCUS,MD,5,Thursday,7,19,19.0
DAMASCUS,MD,5,Thursday,8,28,29.0
DAMASCUS,MD,5,Thursday,9,21,21.0
DAMASCUS,MD,5,Thursday,10,32,32.0
DAMASCUS,MD,5,Thursday,11,29,29.0
DAMASCUS,MD,5,Thursday,12,42,42.0
DAMASCUS,MD,5,Thursday,13,25,25.0
DAMASCUS,MD,5,Thursday,14,29,29.0
DAMASCUS,MD,5,Thursday,15,29,30.0
DAMASCUS,MD,5,Thursday,16,30,30.0
DAMASCUS,MD,5,Thursday,17,42,42.0
DAMASCUS,MD,5,Thursday,18,26,26.0
DAMASCUS,MD,5,Thursday,19,28,28.0
DAMASCUS,MD,5,Thursday,20,35,36.0
DAMASCUS,MD,5,Thursday,21,21,23.0
DAMASCUS,MD,5,Thursday,22,27,28.0
DAMASCUS,MD,5,Thursday,23,21,21.0
DAMASCUS,MD,6,Friday,0,48,49.0
DAMASCUS,MD,6,Friday,1,16,16.0
DAMASCUS,MD,6,Friday,2,4,4.0
DAMASCUS,MD,6,Friday,3,10,10.0
